cluster,gene,score,pval_adj
18,FN1_nbr_0,6.255327,4.9734096859236175e-08
18,MGP_nbr_1,6.2488446,5.078460233587731e-08
18,IGLC2_nbr_0,6.232029,5.541761748664718e-08
20,CTLA4,15.918017,1.429871256978551e-53
20,CTLA4,15.918017,1.429871256978551e-53
20,BGN_nbr_1,4.257175,0.04152949374495709
20,BGN_nbr_0,3.6461768,0.29890470612820746
20,IGKC_nbr_0,3.60803,0.29890470612820746
20,IGKC_nbr_0,3.60803,0.29890470612820746
20,COL4A2_nbr_1,3.5769105,0.29890470612820746
20,C3_nbr_1,3.3457997,0.5893696874790417
20,IGKC_nbr_1,3.2963943,0.5893696874790417
20,IGKC_nbr_1,3.2963943,0.5893696874790417
20,COL6A3_nbr_1,3.1207414,0.8781340176234442
20,COL1A2_nbr_1,3.1059117,0.8781340176234442
20,COL1A2_nbr_1,3.1059117,0.8781340176234442
20,TRAC_nbr_1,3.0747986,0.9054717573053676
20,COL1A2_nbr_0,3.0030186,0.9998135761367938
20,COL1A2_nbr_0,3.0030186,0.9998135761367938
20,APOE_nbr_0,2.9603033,0.9998135761367938
20,IGFBP7_nbr_1,2.921335,0.9998135761367938
20,COL6A2_nbr_1,2.63559,0.9998135761367938
20,APOE_nbr_1,2.600214,0.9998135761367938
20,C3_nbr_0,2.5866244,0.9998135761367938
20,COL6A3_nbr_0,2.5835154,0.9998135761367938
20,MGP_nbr_1,2.5789163,0.9998135761367938
20,IGHA1_nbr_1,2.5507395,0.9998135761367938
20,COL4A2_nbr_0,2.51907,0.9998135761367938
20,CCDC80_nbr_0,2.4531891,0.9998135761367938
20,MGP_nbr_0,2.4521275,0.9998135761367938
20,RGS1_nbr_1,2.4360454,0.9998135761367938
20,AEBP1_nbr_0,2.4206343,0.9998135761367938
20,CYBB_nbr_1,2.3978608,0.9998135761367938
20,AEBP1_nbr_1,2.377427,0.9998135761367938
20,MRC1_nbr_1,2.3546567,0.9998135761367938
20,MRC1_nbr_1,2.3546567,0.9998135761367938
20,C1QC_nbr_1,2.3085058,0.9998135761367938
20,C1QC_nbr_1,2.3085058,0.9998135761367938
20,VIM_nbr_0,2.2952108,0.9998135761367938
20,VIM_nbr_0,2.2952108,0.9998135761367938
20,THBS2_nbr_1,2.2777762,0.9998135761367938
20,CCDC80_nbr_1,2.274862,0.9998135761367938
20,C1S_nbr_1,2.2071536,0.9998135761367938
20,TRAC_nbr_0,2.1826587,0.9998135761367938
20,LAPTM5_nbr_0,2.1483521,0.9998135761367938
20,CXCR4_nbr_1,2.083953,0.9998135761367938
20,POSTN_nbr_1,2.0538862,0.9998135761367938
20,SERPINE1_nbr_1,2.0375824,0.9998135761367938
20,IGFBP7_nbr_0,2.0153525,0.9998135761367938
20,DEPP1_nbr_1,1.9996663,0.9998135761367938
20,IGHG2_nbr_1,1.9667109,0.9998135761367938
20,VIM_nbr_1,1.9210742,0.9998135761367938
20,VIM_nbr_1,1.9210742,0.9998135761367938
22,TNFRSF18,26.143703,3.496990966124625e-147
22,TNFRSF18,26.143703,3.496990966124625e-147
22,CD163_nbr_1,2.8306053,0.9999599645188079
22,CD163_nbr_1,2.8306053,0.9999599645188079
22,APOE_nbr_0,2.8126533,0.9999599645188079
22,TRBC2_nbr_1,2.4846597,0.9999599645188079
22,C3_nbr_1,2.3309205,0.9999599645188079
22,MS4A6A_nbr_1,2.2122767,0.9999599645188079
