cluster,gene,score,pval_adj
35,FN1_nbr_1,11.54628,2.319499593408686e-28
35,FN1_nbr_1-1,11.54628,2.319499593408686e-28
35,C1QC_nbr_1-1,11.375477,1.5154223745339252e-27
35,C1QC_nbr_1,11.375477,1.5154223745339252e-27
35,CD68_nbr_1-1,11.302723,3.18981362774519e-27
35,CD68_nbr_1,11.302723,3.18981362774519e-27
35,SPARC_nbr_0-1,11.248848,5.4309406408841686e-27
35,SPARC_nbr_0,11.248848,5.4309406408841686e-27
35,PSAP_nbr_1,11.214676,7.699716454535761e-27
35,TYROBP_nbr_1,11.143197,1.661274589346911e-26
35,LGALS1_nbr_1,10.564319,8.991164703739263e-24
35,PSAP_nbr_0,10.561752,8.991164703739263e-24
4,JCHAIN-1,21.76653,1.4496119662627053e-101
4,JCHAIN,21.76653,1.4496119662627053e-101
4,IGKC_nbr_1-1,16.135052,2.1768015513375554e-55
4,IGKC_nbr_1,16.135052,2.1768015513375554e-55
4,IGKC_nbr_0-1,16.049519,5.778190152800668e-55
4,IGKC_nbr_0,16.049519,5.778190152800668e-55
4,IGLC3_nbr_1,15.303105,6.266803658762668e-50
4,IGLC2_nbr_1,15.211244,2.2404375289487077e-49
4,IGLC3_nbr_0,14.87366,3.2675793964839696e-47
4,IGHG1_nbr_1,14.520035,4.949192937654603e-45
4,IGHG1_nbr_1-1,14.520035,4.949192937654603e-45
4,IGLC2_nbr_0,14.056668,3.515998810563468e-42
4,IGHG1_nbr_0,13.485862,8.14318826026784e-39
4,IGHG1_nbr_0-1,13.485862,8.14318826026784e-39
4,IGHA1_nbr_1,13.125702,9.412064202746892e-37
4,IGHA1_nbr_0,11.551827,2.718145888263788e-28
4,IGKC-1,10.884485,4.5692739234735615e-25
4,IGKC,10.884485,4.5692739234735615e-25
4,C3_nbr_1,8.690226,1.1457014416799617e-15
4,IGHG1,7.876556,9.64394690340401e-13
4,IGHG1-1,7.876556,9.64394690340401e-13
4,COL6A3_nbr_0,7.34348,5.692762700877847e-11
4,COL6A3_nbr_1,7.116169,2.9035044842731735e-10
4,C3_nbr_0,7.088816,3.391748409802935e-10
4,LUM_nbr_1-1,6.8970704,1.2287322500385285e-09
4,LUM_nbr_1,6.8970704,1.2287322500385285e-09
4,IGLC3,6.8511796,1.6325154610999026e-09
4,C1R_nbr_1,6.8121395,2.066704758040694e-09
4,LUM_nbr_0-1,6.6119494,7.608591187693218e-09
4,LUM_nbr_0,6.6119494,7.608591187693218e-09
8,CD68,57.81876,0.0
8,CD68-1,57.81876,0.0
8,APOE_nbr_0,42.21907,0.0
8,APOE_nbr_1,40.261375,0.0
8,CD163-1,38.236897,0.0
8,CD163,38.236897,0.0
8,C1QA,37.816696,0.0
8,C1QA-1,37.816696,0.0
8,C1QC,36.810314,7.59896240564267e-294
8,C1QC-1,36.810314,7.59896240564267e-294
8,VIM_nbr_1,32.13884,6.342881038663527e-224
8,VIM_nbr_1-1,32.13884,6.342881038663527e-224
8,VIM_nbr_0,29.851545,3.6032964503245267e-193
8,VIM_nbr_0-1,29.851545,3.6032964503245267e-193
